Subject_ID|eb_like_count|transit_like_count|comment_count|tag_count_json
36045628|2|3|6|{"#possible-transit":2,"like#transit":3,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#tce":1,"#ctoi":1,"#possible":1}
36045681|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36045707|2|2|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possible":1,"like#transit":2,"#possibletransits":1,"#tce":1,"#ctoi":1}
36045870|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36046209|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36046252|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#flare":1}
36046398|3|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":3,"#eclipsing-binary":1}
36046542|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#closebinary":1}
36046771|2|2|3|{"#transits":1,"like#transit":2,"#possibletransits":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#tce":1,"#toi":1}
36047203|2|0|7|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary":1}
36047472|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#variable":1}
36047591|3|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":3,"#eclipsing-binary":1}
36047644|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36047738|2|0|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36047794|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
36047821|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36047847|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36047914|2|2|2|{"#transit":1,"like#transit":2,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possible-transit":1}
36048288|3|0|3|{"#eclipsing-binary":1,"like#eclipsingbinary":3,"#eclipsingbinary":2}
36048295|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36048363|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#contactbinary":1}
36048989|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#contactbinary":1,"#w-uma":1,"#close_binary":1}
36049058|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36049092|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36049285|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36049458|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36049494|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36049500|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36049637|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary":1}
36049659|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36049890|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#variable":1}
36049957|2|3|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possibletransits":1,"like#transit":3,"#tce":1,"#toi":1,"#possible":1,"#transits":1}
36050032|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36050133|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36050292|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36958308|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36958330|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36958368|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#dip_7":1,"#dip_16":1}
36958389|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#contactbinary":1,"#ell":1}
36958781|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36958941|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959045|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959090|2|0|3|{"#multiplanetsystem":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959287|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959322|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959408|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959421|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959426|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959505|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959616|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959618|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36959766|3|0|3|{"#eclipsing-binary":1,"like#eclipsingbinary":3,"#eclipsingbinary":2}
36959974|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36960013|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36960034|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36960063|3|2|4|{"#possibletransits":1,"like#transit":2,"#eclipsing-binary":1,"like#eclipsingbinary":3,"#eclipsingbinary":2,"#candidate":1}
36960180|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1,"#eclipsing":1}
36960303|2|0|4|{"#flare":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
36960326|2|1|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":1}
36960486|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36960539|3|0|5|{"#eclipsing-binary":1,"like#eclipsingbinary":3,"#eclipsingbinary":2}
36960808|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#close_binary":1}
36960859|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36960870|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36961162|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36961458|3|0|4|{"#eclipsing-binary":1,"like#eclipsingbinary":3,"#eclipsingbinary":2}
36961536|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#ell":1}
36961541|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36961624|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36961790|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36961837|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36961858|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962022|2|0|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962133|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962213|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962257|4|2|5|{"#eclipsing-binary":2,"like#eclipsingbinary":4,"#possibletransit":1,"like#transit":2,"#exoplanet":1,"#transits":1,"#eclipsingbinary":2,"#tce":1}
36962309|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962398|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962535|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962550|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962630|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962754|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962821|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962830|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962860|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36962972|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36963070|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36963098|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36963230|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36963329|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
36963392|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36963420|2|1|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
36963521|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1,"#doubletransit":1,"#glitch":1}
36963633|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48942068|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48942249|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1,"#contactbinary":1,"#binary":1}
48942290|2|3|6|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":3,"#possibletransit":2,"#possible_transits":1,"#contaminated":1}
48942346|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48942527|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1}
48942528|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48942582|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48942603|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
48942638|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48942903|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48942993|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possibletransits":1,"like#transit":1}
48943129|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48943245|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48943270|2|0|3|{"#eclipsingbinaries":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
48943331|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48943402|2|2|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":2,"like#transit":2}
48943422|3|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":3,"#eclipsing-binary":1}
48943856|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48943897|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#tce":1}
48943999|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48944023|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48944573|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1,"#contactbinary":1}
48944579|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48944619|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48944782|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48944929|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48945046|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48945050|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48945719|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48946069|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
48946099|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48946281|2|1|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#interesting":1,"#tce":1,"#possible":1,"like#transit":1}
48946298|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48946496|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1,"#contactbinary":1}
48946568|2|0|4|{"#tce":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#flares":1}
48946631|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48947177|2|3|6|{"#transit":3,"like#transit":3,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
48947207|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48947515|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48947596|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing_binary":1}
48947751|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#pulsating-star":1}
48947935|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48947959|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#contactbinary":1}
48948202|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48949045|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#close-binary":1}
48949477|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48949528|2|0|3|{"#eclipsing-binary":1,"like#eclipsingbinary":2,"#eclipsingbinary":2,"#eclipsingbinaries":1}
48949685|2|0|3|{"#pulsating-star":1,"#delta-scuti":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
48949736|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48949786|2|2|7|{"#backgroundflux":1,"#tce":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possibletransit":1,"like#transit":2,"#possible":1}
48949881|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48950055|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48950417|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48950475|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48950509|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48950583|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1,"#contactbinary":1}
48950606|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48950881|2|4|6|{"#multiple":1,"#transits":3,"like#transit":4,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possibletransits":1,"#tce":1,"#toi":1}
48950926|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48950983|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48950986|2|5|7|{"#transit":4,"like#transit":5,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#known_planet":1,"#kepler":1,"#toi-1161":1,"#koi-13b":1,"#possibletransit":1}
48951484|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#false-positive":1}
48951552|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48951739|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48951799|2|1|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":2,"#algol":1,"#eclipsingninary":1,"#possibletransits":1,"like#transit":1}
48951814|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48951817|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#starflares":1}
48951863|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
48951978|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
50171589|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
50172086|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
50172843|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing-binary":1}
50173834|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
50174322|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
50175498|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
50176687|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
50179060|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
50179265|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#flare":1}
50180724|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
50181531|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
50183651|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
50184543|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
28349178|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28394874|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#variable":1}
28394979|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395231|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395239|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395240|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395286|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#eclipsebinary":2}
28395287|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395289|1|0|2|{"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395299|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395300|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#exoplanet":1}
28395365|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#variable":1,"#systematic":1}
28395416|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395702|1|0|5|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395703|1|1|2|{"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395847|1|0|4|{"#short-period-binary":1,"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395888|1|2|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1,"like#transit":2,"#possible":1,"#possibe-transit":1}
28395939|1|0|4|{"#otherbinaries":1,"#eclipsebinary":1,"#closeorbit":1,"#binary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395940|1|0|2|{"#otherbinaries":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28395945|1|0|2|{"#closeorbit":1,"#binary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28396022|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28396025|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28396092|1|1|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#systematic":1,"#exoplanet":1,"#star":1,"#transit":1,"like#transit":1}
28396094|1|2|3|{"#transit":1,"like#transit":2,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#candidate":1,"#transits":1}
28396142|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#pulsating":1,"#glitch":1}
28396175|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28396177|1|0|3|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28396193|1|1|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#possible_transit":1,"like#transit":1}
28396511|1|1|3|{"#flares":1,"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1,"like#transit":1}
28396614|1|0|4|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28396616|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28396652|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28396653|1|1|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#systematic_effect":1,"#possible_transit":1,"like#transit":1}
28396723|1|0|2|{"#stellar_dynamics":1,"#solar-flare":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28396882|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397000|1|0|2|{"#variable_star":2,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397014|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397110|1|1|2|{"#eclipsebinary":1,"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397120|1|1|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":1,"#transitingplanet":1}
28397266|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397288|1|0|2|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397292|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397299|1|3|5|{"#transit":3,"like#transit":3,"#eclipse":1,"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397354|1|0|2|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397359|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397365|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397393|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28397531|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tranists":1}
28397581|1|1|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":1}
28397853|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28398273|1|0|2|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28398278|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28398328|1|0|2|{"#flare":2,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28398407|1|0|4|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28398410|1|0|5|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28398575|1|4|8|{"#transit":4,"like#transit":4,"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#possible_exoplanet":1}
28398577|1|1|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1,"like#transit":1}
28398578|1|2|2|{"#transit":2,"like#transit":2,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28398579|1|3|7|{"#transit":3,"like#transit":3,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#candidate":1}
28398587|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28398662|1|0|2|{"#heartbeat":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#starspot":1}
28398698|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28399054|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28399242|1|1|3|{"#marslight":1,"#weird":1,"#13to14glitch":1,"#glitch":1,"#flares":1,"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28399296|1|0|3|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#otherbinaries":1}
28399298|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28399410|1|1|5|{"#transit":1,"like#transit":1,"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28399413|1|1|3|{"#eclipsebinary":1,"#possible":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28399582|1|2|6|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":2,"like#transit":2,"#eclipse":1}
28399589|1|2|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":2,"like#transit":2}
28399791|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28399863|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28400001|1|3|6|{"#transit":3,"like#transit":3,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28400073|1|1|4|{"#eclipsebinary":1,"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28400151|1|2|7|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":2,"like#transit":2}
28400392|1|1|1|{"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28400517|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28400601|1|0|2|{"#closeorbit":1,"#binary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28400607|1|0|3|{"#closeorbit":1,"#binary":1,"#possible_binary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28400609|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#otherbinaries":1,"#variable":1}
28400734|1|0|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#pulsating":1}
28401080|1|0|3|{"#rr-lyrae":2,"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401095|1|0|4|{"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401148|1|2|3|{"#transit":2,"like#transit":2,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401229|1|1|1|{"#transits":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401231|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401276|1|0|3|{"#variable":1,"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401280|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401285|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401415|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#variable":1}
28401428|1|0|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401431|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401432|1|1|2|{"#interesting":1,"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28401461|2|0|2|{"#eclipsing-binary":1,"like#eclipsingbinary":2,"#eclipsingbinary":1}
28402164|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28402279|1|0|3|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28402282|1|1|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#possible_transit":1,"like#transit":1}
28402299|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28402446|1|0|4|{"#variable":1,"#pulsating":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28402487|1|0|2|{"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28402860|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28402918|1|1|1|{"#weird":1,"#transits":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28402959|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28403077|1|0|1|{"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28403085|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28403271|1|0|2|{"#rr-lyr":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28403282|1|0|3|{"#otherbinaries":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#pulsating":1}
28403285|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28403334|1|1|6|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":1,"#eclipse":1,"#flare":1}
28403548|1|0|4|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28403551|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28403552|1|1|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":1}
28403592|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28403885|1|0|2|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
28404102|1|0|2|{"#eclipsebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
